"ian","soil","stn_code","period","Yield, stress","Yield, no stress","Low market yield, stress","Low market yield, no stress","High market yield, stress","High market yield, no stress","Gains.total","Gains.market.low","Gains.market.high","min.temp","max.temp","precip.cum","windspeed","vapour.pressure","radiation","GDD","station","cetm","precip_e","CWR"
2022,"CLO","HCC","GS",39.85453,42.73705,27.898171,29.915935,35.869077,38.463345,2.88252000000001,2.017764,2.59426800000001,13.3616397849462,21.7815860215054,379.6,3.31637209322459,16.4115897110469,16.514342014908,1538.5,"HARRINGTON_CDA_CS",341.21091,379.6,-38.3890900000001
2022,"CLO","HCC","julaug",39.85453,42.73705,27.898171,29.915935,35.869077,38.463345,2.88252000000001,2.017764,2.59426800000001,15.6516129032258,24.2548387096774,179.8,3.21307497013142,18.7282590090735,17.4322323541362,927.1,"HARRINGTON_CDA_CS",197.41945,178.1,19.31945
2023,"CLO","HCC","GS",39.59415,39.59415,27.715905,27.715905,35.634735,35.634735,0,0,0,13.6574462365591,21.6246505376344,482.2,3.60494849448142,17.624288062906,15.9295002292571,1546.25,"HARRINGTON_CDA_CS",315.52609,482.2,-166.67391
2023,"CLO","HCC","julaug",39.59415,39.59415,27.715905,27.715905,35.634735,35.634735,0,0,0,15.7532258064516,23.5709677419355,277.1,3.35090779143199,19.5891225160875,16.5839041567575,909.05,"HARRINGTON_CDA_CS",182.54324,273.3,-90.75676
2024,"CLO","HCC","GS",33.41,41.98484,23.387,29.389388,30.069,37.786356,8.57484,6.002388,7.717356,13.7006989247312,22.6468817204301,245.3,3.68172814552033,17.0468339406426,16.9443321851586,1611.65,"HARRINGTON_CDA_CS",296.96687,245.3,51.66687
2024,"CLO","HCC","julaug",33.41,41.98484,23.387,29.389388,30.069,37.786356,8.57484,6.002388,7.717356,15.908064516129,24.8870967741935,118.7,3.27746772894915,19.3743525464859,17.7122257170272,954.65,"HARRINGTON_CDA_CS",169.64521,118.7,50.94521
2001,"CLO","EP","GS",28.39875,30.45253,19.879125,21.316771,25.558875,27.407277,2.05378,1.437646,1.848402,13.9506720430108,19.0517204301075,173.4,5.86156644450782,15.4867777352178,12.6960192044549,1407.6,"EAST_POINT_(AUT)",219.7759,173.4,46.3759
2001,"CLO","EP","julaug",28.39875,30.45253,19.879125,21.316771,25.558875,27.407277,2.05378,1.437646,1.848402,16.2596774193548,21.1967741935484,44,5.3100163239516,17.6123639835651,13.0522192177055,851.15,"EAST_POINT_(AUT)",111.82665,44,67.82665
2002,"CLO","EP","GS",39.56414,41.19966,27.694898,28.839762,35.607726,37.079694,1.63552,1.144864,1.471968,12.0053494623656,19.2191129032258,358,5.3974647034415,15.3648508946183,15.1508155205656,1299.55,"EAST_POINT_(AUT)",271.86356,358,-86.13644
2002,"CLO","EP","julaug",39.56414,41.19966,27.694898,28.839762,35.607726,37.079694,1.63552,1.144864,1.471968,14.3290322580645,21.7532258064516,72.2,5.05675029868578,17.5630014339441,16.0814320530916,808.55,"EAST_POINT_(AUT)",138.6231,72.2,66.4231
2003,"CLO","EP","GS",42.01866,42.01866,29.413062,29.413062,37.816794,37.816794,0,0,0,12.7202956989247,20.4007795698925,384.9,4.89867644862604,16.4615108031325,15.6560969465757,1414.2,"EAST_POINT_(AUT)",280.95161,384.9,-103.94839
2003,"CLO","EP","julaug",42.01866,42.01866,29.413062,29.413062,37.816794,37.816794,0,0,0,14.8822580645161,22.0532258064516,268.6,4.80435269596385,18.5416002345673,15.7953489409629,835,"EAST_POINT_(AUT)",151.17264,268.6,-117.42736
2004,"CLO","EP","GS",35.79551,35.79564,25.056857,25.056948,32.215959,32.216076,0.000129999999998631,9.10000000011735e-05,0.000117000000003031,12.6624731182796,19.0716666666667,311.8,5.28874825766627,15.8066243639944,14.1665899651221,1331.7,"EAST_POINT_(AUT)",263.63681,311.8,-48.16319
2004,"CLO","EP","julaug",35.79551,35.79564,25.056857,25.056948,32.215959,32.216076,0.000129999999998631,9.10000000011735e-05,0.000117000000003031,15.6516129032258,22,134.6,4.68899342891278,19.0717782851505,14.7573085708638,857.2,"EAST_POINT_(AUT)",136.21012,128.7,7.51012000000003
2005,"CLO","EP","GS",38.78227,38.78219,27.147589,27.147533,34.904043,34.903971,0,0,0,13.1560215053763,20.0469623655914,322.4,5.22633425350817,16.3071406371973,14.696898886619,1419.2,"EAST_POINT_(AUT)",266.12457,322.4,-56.27543
2005,"CLO","EP","julaug",38.78227,38.78219,27.147589,27.147533,34.904043,34.903971,0,0,0,15.0887096774194,21.9322580645161,136.6,4.97767857142857,18.3937126405933,15.3312037024606,837.65,"EAST_POINT_(AUT)",155.65526,123.3,32.35526
2006,"CLO","EP","GS",39.22768,39.22768,27.459376,27.459376,35.304912,35.304912,0,0,0,13.8833333333333,20.1849462365591,337,5.23776010553564,17.0369340592654,14.0812865017123,1471.5,"EAST_POINT_(AUT)",285.74499,337,-51.25501
2006,"CLO","EP","julaug",39.22768,39.22768,27.459376,27.459376,35.304912,35.304912,0,0,0,15.4,22.0032258064516,201.8,5.201986260454,18.4167237095124,15.0979675053843,849.5,"EAST_POINT_(AUT)",159.62009,201.2,-41.57991
2007,"CLO","EP","GS",41.13996,41.13996,28.797972,28.797972,37.025964,37.025964,0,0,0,12.5346774193548,19.4323387096774,437.9,5.11959008327785,16.3363995568967,14.7322857414085,1344.7,"EAST_POINT_(AUT)",291.40805,437.9,-146.49195
2007,"CLO","EP","julaug",41.13996,41.13996,28.797972,28.797972,37.025964,37.025964,0,0,0,14.7693548387097,21.9096774193548,270.5,4.6938994609489,18.9258292119554,15.745382704072,827.05,"EAST_POINT_(AUT)",154.37387,260.5,-106.12613
2008,"CLO","EP","GS",39.26696,39.26696,27.486872,27.486872,35.340264,35.340264,0,0,0,13.3206989247312,19.5445698924731,419.38,5.23686715949821,17.1321065891253,13.9969612870925,1399.45,"EAST_POINT_(AUT)",226.9263,419.38,-192.4537
2008,"CLO","EP","julaug",39.26696,39.26696,27.486872,27.486872,35.340264,35.340264,0,0,0,15.458064516129,22.0758064516129,257.9,4.83310931899642,19.7426971918237,15.2322404827925,853.55,"EAST_POINT_(AUT)",123.58261,242.8,-119.21739
2009,"CLO","EP","GS",40.62438,40.62438,28.437066,28.437066,36.561942,36.561942,0,0,0,12.7061021505376,19.6906182795699,393.9,5.01821049880526,16.5833811769933,14.9665604935345,1370.7,"EAST_POINT_(AUT)",257.99038,393.9,-135.90962
2009,"CLO","EP","julaug",40.62438,40.62438,28.437066,28.437066,36.561942,36.561942,0,0,0,14.9838709677419,21.9129032258065,250.8,4.80436081242533,19.2546087227151,15.6690037843553,833.8,"EAST_POINT_(AUT)",154.68466,249.5,-94.81534
2010,"CLO","EP","GS",38.93525,38.93633,27.254675,27.255431,35.041725,35.042697,0.00107999999999464,0.000755999999995538,0.000971999999990203,13.3233870967742,20.1259408602151,572.56,5.06690412727477,17.3452144101499,14.7492939640218,1435.1,"EAST_POINT_(AUT)",297.48984,572.56,-275.07016
2010,"CLO","EP","julaug",38.93525,38.93633,27.254675,27.255431,35.041725,35.042697,0.00107999999999464,0.000755999999995538,0.000971999999990203,15.5467741935484,22.5935483870968,221,4.58856033452808,19.8339713634447,15.641149745418,872.35,"EAST_POINT_(AUT)",160.14362,221,-60.85638
2011,"CLO","EP","GS",36.6155,36.6155,25.63085,25.63085,32.95395,32.95395,0,0,0,12.2980107526882,18.6652956989247,249.62,5.17160004520483,15.5741611717123,14.1620206719605,1282.65,"EAST_POINT_(AUT)",266.86749,249.62,17.24749
2011,"CLO","EP","julaug",36.6155,36.6155,25.63085,25.63085,32.95395,32.95395,0,0,0,14.1693548387097,20.6822580645161,180.84,5.04722968936679,17.3406546642382,15.0203486831157,770.4,"EAST_POINT_(AUT)",156.76276,179.91,-23.14724
2012,"CLO","EP","GS",35.83759,35.83759,25.086313,25.086313,32.253831,32.253831,0,0,0,13.7450806451613,20.1725806451613,544.51,5.11526852501169,16.6277503923755,14.3075209851565,1464.1,"EAST_POINT_(AUT)",242.98582,544.51,-301.52418
2012,"CLO","EP","julaug",35.83759,35.83759,25.086313,25.086313,32.253831,32.253831,0,0,0,16.1451612903226,22.8951612903226,185.8,4.48943399044206,18.9623311364399,15.3981288277303,900.25,"EAST_POINT_(AUT)",127.82338,185.8,-57.97662
2013,"CLO","EP","GS",40.57075,40.57075,28.399525,28.399525,36.513675,36.513675,0,0,0,13.1131451612903,20.0120967741935,358.74,4.88263506249759,16.2525210605615,14.8796369140451,1415,"EAST_POINT_(AUT)",279.59353,358.74,-79.14647
2013,"CLO","EP","julaug",40.57075,40.57075,28.399525,28.399525,36.513675,36.513675,0,0,0,15.0612903225806,22.4241935483871,159.79,4.54549690975094,18.1315304459442,16.1236863481468,852.05,"EAST_POINT_(AUT)",153.38976,159.79,-6.40024
2014,"CLO","EP","GS",38.50613,38.50924,26.954291,26.956468,34.655517,34.658316,0.0031099999999995,0.00217699999999965,0.002798999999996,13.034811827957,20.0398655913978,308.7,5.29531542192614,15.9116833940655,14.9335589227278,1413.15,"EAST_POINT_(AUT)",281.51641,308.7,-27.18359
2014,"CLO","EP","julaug",38.50613,38.50924,26.954291,26.956468,34.655517,34.658316,0.0031099999999995,0.00217699999999965,0.002798999999996,15.8612903225806,22.808064516129,149.9,5.30995954755597,18.7755734554847,15.6713162814541,888.75,"EAST_POINT_(AUT)",148.87066,111.8,37.07066
2015,"CLO","EP","GS",35.37979,35.37979,24.765853,24.765853,31.841811,31.841811,0,0,0,13.1122043010753,19.6925268817204,270.7,5.23886999475037,15.7475760793957,14.4760615814317,1395.75,"EAST_POINT_(AUT)",285.81587,270.7,15.11587
2015,"CLO","EP","julaug",35.37979,35.37979,24.765853,24.765853,31.841811,31.841811,0,0,0,15.5177419354839,21.9483870967742,154.9,4.61824223416965,18.2273779437937,15.0848907069825,851.45,"EAST_POINT_(AUT)",137.34955,153.7,-16.35045
2016,"CLO","EP","GS",38.99858,39.89262,27.299006,27.924834,35.098722,35.903358,0.894040000000004,0.625828000000006,0.804636000000009,12.8015322580645,19.5065860215054,244,5.35987903225807,14.9572260319687,14.5841787872246,1364.55,"EAST_POINT_(AUT)",287.35087,244,43.35087
2016,"CLO","EP","julaug",38.99858,39.89262,27.299006,27.924834,35.098722,35.903358,0.894040000000004,0.625828000000006,0.804636000000009,14.658064516129,21.4048387096774,103.7,4.92924880525687,16.6593429100738,15.3166631058899,807.95,"EAST_POINT_(AUT)",151.21292,103.3,47.91292
2017,"CLO","EP","GS",40.09761,42.57811,28.068327,29.804677,36.087849,38.320299,2.4805,1.73635,2.23245,12.8696505376344,20.3436290322581,269.2,5.19528318509325,15.1425314060324,15.5645134876351,1417.8,"EAST_POINT_(AUT)",332.96759,269.2,63.76759
2017,"CLO","EP","julaug",40.09761,42.57811,28.068327,29.804677,36.087849,38.320299,2.4805,1.73635,2.23245,13.1209677419355,21.8822580645161,141.9,4.84188321385902,15.6305331431167,17.707531744335,775.1,"EAST_POINT_(AUT)",202.59979,140.4,62.19979
2018,"CLO","EP","GS",34.8848,34.91034,24.41936,24.437238,31.39632,31.419306,0.0255399999999995,0.0178779999999996,0.0229859999999995,13.8934677419355,20.2509139784946,300.88,5.24783791141113,15.7782803463102,14.4867310230234,1479.555,"EAST_POINT_(AUT)",313.70505,300.88,12.82505
2018,"CLO","EP","julaug",34.8848,34.91034,24.41936,24.437238,31.39632,31.419306,0.0255399999999995,0.0178779999999996,0.0229859999999995,17.446935483871,23.4451612903226,125.18,4.72837418323802,19.353772688581,15.0608025336798,957.655,"EAST_POINT_(AUT)",148.83455,125.18,23.65455
2019,"CLO","EP","GS",37.98404,44.78631,26.588828,31.350417,34.185636,40.307679,6.80227,4.761589,6.122043,14.7881075268817,17.6726827956989,376.13,5.18173704179869,15.7375815391492,17.9835,1375.5,"EAST_POINT_(AUT)",388.51354,376.13,12.38354
2019,"CLO","EP","julaug",37.98404,44.78631,26.588828,31.350417,34.185636,40.307679,6.80227,4.761589,6.122043,17.5685483870968,20.2840322580645,151.99,4.81462813620072,18.4514735851565,20,863.43,"EAST_POINT_(AUT)",218.39723,151.3,67.09723
2020,"CLO","EP","GS",22.94101,22.94101,16.058707,16.058707,20.646909,20.646909,0,0,0,15.5343225806452,18.6660672043011,242.23,5.25724713759458,16.4781203776648,17.8352096774194,1480.65,"EAST_POINT_(AUT)",276.68468,242.23,34.45468
2020,"CLO","EP","julaug",22.94101,22.94101,16.058707,16.058707,20.646909,20.646909,0,0,0,17.8506451612903,20.7759677419355,133.28,4.79410692951015,18.6459379534855,18.7674193548387,887.425,"EAST_POINT_(AUT)",126.17305,133.28,-7.10695
2021,"CLO","EP","GS",38.23467,38.26223,26.764269,26.783561,34.411203,34.436007,0.0275600000000011,0.0192920000000001,0.0248040000000032,14.0271693548387,19.924311827957,437.93,5.39618169477377,16.9305514557295,15.8657440334238,1464.415,"EAST_POINT_(AUT)",299.28996,437.93,-138.64004
2021,"CLO","EP","julaug",38.23467,38.26223,26.764269,26.783561,34.411203,34.436007,0.0275600000000011,0.0192920000000001,0.0248040000000032,15.4398387096774,21.8862903225806,166.56,5.05473221670802,18.6805619515287,15.1939050948844,847.11,"EAST_POINT_(AUT)",157.92323,166.56,-8.63677000000001
2022,"CLO","EP","GS",36.45993,36.95017,25.521951,25.865119,32.813937,33.255153,0.49024,0.343168000000002,0.441215999999997,14.0855107526882,20.735752688172,355.4,5.37512527233116,16.9481329012674,14.5963974470758,1518.9,"EAST_POINT_(AUT)",289.62349,355.4,-65.77651
2022,"CLO","EP","julaug",36.45993,36.95017,25.521951,25.865119,32.813937,33.255153,0.49024,0.343168000000002,0.441215999999997,16.3693548387097,23.2548387096774,137,4.85171659404502,19.4552916817329,15.5509574330493,918.35,"EAST_POINT_(AUT)",159.38902,134.8,24.58902
2023,"CLO","EP","GS",33.63604,33.63604,23.545228,23.545228,30.272436,30.272436,0,0,0,14.1272580645161,20.0518817204301,420.32,4.89746872004936,17.5170743325264,13.6604179269529,1478.85,"EAST_POINT_(AUT)",267.8617,420.32,-152.4583
2023,"CLO","EP","julaug",33.63604,33.63604,23.545228,23.545228,30.272436,30.272436,0,0,0,16.1645161290323,21.9370967741935,268.32,4.58428929195058,19.6704518032381,14.2058610109515,871.15,"EAST_POINT_(AUT)",154.70853,268.32,-113.61147
2024,"CLO","EP","GS",32.59902,37.60805,22.819314,26.325635,29.339118,33.847245,5.00903,3.506321,4.508127,14.6030967741935,21.382938172043,206.29,5.24780631633855,17.8241985939637,14.7720165170356,1589.625,"EAST_POINT_(AUT)",269.03978,206.29,62.74978
2024,"CLO","EP","julaug",32.59902,37.60805,22.819314,26.325635,29.339118,33.847245,5.00903,3.506321,4.508127,16.8241935483871,23.6387096774194,110.7,5.03790322580645,20.339993465585,15.416101948856,944.35,"EAST_POINT_(AUT)",159.38326,110.7,48.68326
